tour_instance_bk,service_date,route_sk,route_bk,zone_bk,zone_name,city,start_datetime,end_datetime,visited_container_count,zone_container_count,all_zone_containers_visited,planned_distance_m,actual_distance_m,planned_duration_min,actual_duration_min
TOUR_20250402_00131,2025-04-02,162,ROUTE_0162,NICE_ZONE_005,Nice - Zone 5,Nice,2025-04-02 11:03:00,2025-04-02 13:13:00,16,16,True,12512.17,12931.11,128,130
TOUR_20250402_00132,2025-04-02,473,ROUTE_0473,NICE_ZONE_006,Nice - Zone 6,Nice,2025-04-02 06:46:00,2025-04-02 08:53:00,11,16,False,26811.36,27153.0,119,127
TOUR_20250402_00133,2025-04-02,88,ROUTE_0088,NICE_ZONE_008,Nice - Zone 8,Nice,2025-04-02 09:38:00,2025-04-02 12:20:00,15,15,True,36269.7,37299.57,158,162
TOUR_20250402_00134,2025-04-02,94,ROUTE_0094,NICE_ZONE_010,Nice - Zone 10,Nice,2025-04-02 15:02:00,2025-04-02 18:16:00,15,15,True,36095.58,37692.96,184,194
TOUR_20250402_00135,2025-04-02,206,ROUTE_0206,NICE_ZONE_013,Nice - Zone 13,Nice,2025-04-02 15:19:00,2025-04-02 17:17:00,14,15,False,11093.19,11401.2,124,118
TOUR_20250402_00136,2025-04-02,48,ROUTE_0048,PARIS_ZONE_001,Paris - Zone 1,Paris,2025-04-02 07:38:00,2025-04-02 10:48:00,14,16,False,29254.21,30287.81,193,190
TOUR_20250402_00137,2025-04-02,332,ROUTE_0332,PARIS_ZONE_002,Paris - Zone 2,Paris,2025-04-02 05:47:00,2025-04-02 07:58:00,11,16,False,31344.3,31571.79,139,131
TOUR_20250402_00138,2025-04-02,3,ROUTE_0003,PARIS_ZONE_003,Paris - Zone 3,Paris,2025-04-02 06:18:00,2025-04-02 08:28:00,14,16,False,14848.66,15062.32,126,130
TOUR_20250402_00139,2025-04-02,277,ROUTE_0277,PARIS_ZONE_004,Paris - Zone 4,Paris,2025-04-02 07:00:00,2025-04-02 10:18:00,16,16,True,39637.67,39879.36,198,198
TOUR_20250402_00140,2025-04-02,217,ROUTE_0217,PARIS_ZONE_005,Paris - Zone 5,Paris,2025-04-02 07:36:00,2025-04-02 09:13:00,12,16,False,12388.46,12343.27,95,97
TOUR_20250402_00141,2025-04-02,57,ROUTE_0057,PARIS_ZONE_006,Paris - Zone 6,Paris,2025-04-02 06:37:00,2025-04-02 09:23:00,15,15,True,28474.21,28228.75,163,166
TOUR_20250402_00142,2025-04-02,368,ROUTE_0368,PARIS_ZONE_010,Paris - Zone 10,Paris,2025-04-02 05:51:00,2025-04-02 08:15:00,12,15,False,27379.48,27087.39,145,144
TOUR_20250402_00143,2025-04-02,67,ROUTE_0067,PARIS_ZONE_011,Paris - Zone 11,Paris,2025-04-02 05:51:00,2025-04-02 09:05:00,15,15,True,26778.36,27769.75,188,194
TOUR_20250402_00144,2025-04-02,489,ROUTE_0489,PARIS_ZONE_012,Paris - Zone 12,Paris,2025-04-02 14:15:00,2025-04-02 16:30:00,11,15,False,21058.17,22035.9,133,135
TOUR_20250402_00145,2025-04-02,454,ROUTE_0454,PARIS_ZONE_013,Paris - Zone 13,Paris,2025-04-02 07:08:00,2025-04-02 09:57:00,15,15,True,31791.26,32825.88,168,169
TOUR_20250402_00146,2025-04-02,30,ROUTE_0030,STRASBOURG_ZONE_001,Strasbourg - Zone 1,Strasbourg,2025-04-02 05:56:00,2025-04-02 08:53:00,15,15,True,38536.3,38508.12,181,177
TOUR_20250402_00147,2025-04-02,47,ROUTE_0047,STRASBOURG_ZONE_002,Strasbourg - Zone 2,Strasbourg,2025-04-02 11:47:00,2025-04-02 13:58:00,15,15,True,21055.01,21156.5,139,131
TOUR_20250402_00148,2025-04-02,22,ROUTE_0022,STRASBOURG_ZONE_005,Strasbourg - Zone 5,Strasbourg,2025-04-02 07:42:00,2025-04-02 09:59:00,14,15,False,21407.8,21902.62,145,137
TOUR_20250402_00149,2025-04-02,439,ROUTE_0439,STRASBOURG_ZONE_007,Strasbourg - Zone 7,Strasbourg,2025-04-02 09:55:00,2025-04-02 11:53:00,10,15,False,25231.22,25195.73,117,118
TOUR_20250402_00150,2025-04-02,375,ROUTE_0375,STRASBOURG_ZONE_009,Strasbourg - Zone 9,Strasbourg,2025-04-02 06:10:00,2025-04-02 08:20:00,12,15,False,40332.3,39682.76,129,130
TOUR_20250402_00151,2025-04-02,482,ROUTE_0482,STRASBOURG_ZONE_010,Strasbourg - Zone 10,Strasbourg,2025-04-02 08:01:00,2025-04-02 10:58:00,15,15,True,28337.18,28888.47,176,177
TOUR_20250402_00152,2025-04-02,1,ROUTE_0001,STRASBOURG_ZONE_011,Strasbourg - Zone 11,Strasbourg,2025-04-02 13:04:00,2025-04-02 16:00:00,13,14,False,27777.97,28769.81,177,176
TOUR_20250402_00153,2025-04-02,415,ROUTE_0415,STRASBOURG_ZONE_012,Strasbourg - Zone 12,Strasbourg,2025-04-02 08:01:00,2025-04-02 10:15:00,14,14,True,15296.66,15105.13,130,134
TOUR_20250402_00154,2025-04-02,236,ROUTE_0236,TOULOUSE_ZONE_001,Toulouse - Zone 1,Toulouse,2025-04-02 15:21:00,2025-04-02 16:58:00,11,15,False,11323.06,11915.57,95,97
TOUR_20250402_00155,2025-04-02,345,ROUTE_0345,TOULOUSE_ZONE_002,Toulouse - Zone 2,Toulouse,2025-04-02 11:56:00,2025-04-02 14:24:00,15,15,True,13126.73,13073.8,154,148
TOUR_20250402_00156,2025-04-02,285,ROUTE_0285,TOULOUSE_ZONE_004,Toulouse - Zone 4,Toulouse,2025-04-02 08:23:00,2025-04-02 10:50:00,10,15,False,35976.45,35824.69,151,147
TOUR_20250402_00157,2025-04-02,430,ROUTE_0430,TOULOUSE_ZONE_005,Toulouse - Zone 5,Toulouse,2025-04-02 06:06:00,2025-04-02 08:47:00,15,15,True,16364.28,17016.0,161,161
TOUR_20250402_00158,2025-04-02,36,ROUTE_0036,TOULOUSE_ZONE_006,Toulouse - Zone 6,Toulouse,2025-04-02 09:15:00,2025-04-02 11:33:00,15,15,True,14851.89,15281.56,146,138
TOUR_20250402_00159,2025-04-02,251,ROUTE_0251,TOULOUSE_ZONE_007,Toulouse - Zone 7,Toulouse,2025-04-02 07:34:00,2025-04-02 11:24:00,14,15,False,37985.37,38442.47,228,230
TOUR_20250402_00160,2025-04-02,92,ROUTE_0092,TOULOUSE_ZONE_008,Toulouse - Zone 8,Toulouse,2025-04-02 10:46:00,2025-04-02 13:41:00,15,15,True,32836.45,33393.07,180,175
TOUR_20250402_00161,2025-04-02,139,ROUTE_0139,TOULOUSE_ZONE_009,Toulouse - Zone 9,Toulouse,2025-04-02 07:57:00,2025-04-02 09:56:00,10,15,False,27146.78,27233.06,124,119
TOUR_20250402_00162,2025-04-02,199,ROUTE_0199,TOULOUSE_ZONE_010,Toulouse - Zone 10,Toulouse,2025-04-02 08:16:00,2025-04-02 10:48:00,14,14,True,32053.87,32237.75,148,152
TOUR_20250402_00163,2025-04-02,500,ROUTE_0500,TOULOUSE_ZONE_012,Toulouse - Zone 12,Toulouse,2025-04-02 15:19:00,2025-04-02 18:03:00,11,14,False,29266.75,29742.29,159,164
TOUR_20250403_00164,2025-04-03,362,ROUTE_0362,BORDEAUX_ZONE_002,Bordeaux - Zone 2,Bordeaux,2025-04-03 14:01:00,2025-04-03 17:05:00,15,15,True,30426.89,30938.74,174,184
TOUR_20250403_00165,2025-04-03,360,ROUTE_0360,BORDEAUX_ZONE_003,Bordeaux - Zone 3,Bordeaux,2025-04-03 07:02:00,2025-04-03 09:05:00,14,15,False,11835.28,12304.44,120,123
TOUR_20250403_00166,2025-04-03,427,ROUTE_0427,BORDEAUX_ZONE_004,Bordeaux - Zone 4,Bordeaux,2025-04-03 11:54:00,2025-04-03 14:53:00,15,15,True,28980.19,29457.92,174,179
TOUR_20250403_00167,2025-04-03,185,ROUTE_0185,BORDEAUX_ZONE_005,Bordeaux - Zone 5,Bordeaux,2025-04-03 14:14:00,2025-04-03 16:15:00,10,15,False,31175.99,30906.79,114,121
TOUR_20250403_00168,2025-04-03,85,ROUTE_0085,BORDEAUX_ZONE_007,Bordeaux - Zone 7,Bordeaux,2025-04-03 08:00:00,2025-04-03 10:17:00,12,15,False,31208.86,31949.53,141,137
TOUR_20250403_00169,2025-04-03,252,ROUTE_0252,BORDEAUX_ZONE_008,Bordeaux - Zone 8,Bordeaux,2025-04-03 09:19:00,2025-04-03 12:08:00,13,15,False,30518.4,31763.78,160,169
TOUR_20250403_00170,2025-04-03,137,ROUTE_0137,BORDEAUX_ZONE_009,Bordeaux - Zone 9,Bordeaux,2025-04-03 08:05:00,2025-04-03 09:51:00,10,15,False,18712.42,18424.31,113,106
TOUR_20250403_00171,2025-04-03,131,ROUTE_0131,BORDEAUX_ZONE_011,Bordeaux - Zone 11,Bordeaux,2025-04-03 10:15:00,2025-04-03 12:41:00,13,15,False,31396.9,32490.75,153,146
TOUR_20250403_00172,2025-04-03,433,ROUTE_0433,BORDEAUX_ZONE_013,Bordeaux - Zone 13,Bordeaux,2025-04-03 06:08:00,2025-04-03 07:54:00,10,15,False,16698.43,17536.75,108,106
TOUR_20250403_00173,2025-04-03,431,ROUTE_0431,BORDEAUX_ZONE_014,Bordeaux - Zone 14,Bordeaux,2025-04-03 07:01:00,2025-04-03 09:48:00,11,14,False,30038.06,31554.97,158,167
TOUR_20250403_00174,2025-04-03,421,ROUTE_0421,LILLE_ZONE_005,Lille - Zone 5,Lille,2025-04-03 06:37:00,2025-04-03 09:43:00,15,15,True,34389.68,35831.06,177,186
TOUR_20250403_00175,2025-04-03,229,ROUTE_0229,LILLE_ZONE_006,Lille - Zone 6,Lille,2025-04-03 08:07:00,2025-04-03 10:57:00,15,15,True,32485.16,33756.82,166,170
TOUR_20250403_00176,2025-04-03,443,ROUTE_0443,LILLE_ZONE_007,Lille - Zone 7,Lille,2025-04-03 07:25:00,2025-04-03 10:04:00,15,15,True,25072.28,25029.3,159,159
TOUR_20250403_00177,2025-04-03,457,ROUTE_0457,LILLE_ZONE_008,Lille - Zone 8,Lille,2025-04-03 07:57:00,2025-04-03 10:26:00,15,15,True,15761.12,16303.48,148,149
TOUR_20250403_00178,2025-04-03,311,ROUTE_0311,LILLE_ZONE_010,Lille - Zone 10,Lille,2025-04-03 07:16:00,2025-04-03 09:42:00,14,15,False,17980.26,17995.84,143,146
TOUR_20250403_00179,2025-04-03,275,ROUTE_0275,LILLE_ZONE_011,Lille - Zone 11,Lille,2025-04-03 07:58:00,2025-04-03 10:42:00,15,15,True,31411.89,31762.24,154,164
TOUR_20250403_00180,2025-04-03,461,ROUTE_0461,LYON_ZONE_007,Lyon - Zone 7,Lyon,2025-04-03 09:08:00,2025-04-03 11:47:00,15,15,True,24240.15,24254.08,164,159
TOUR_20250403_00181,2025-04-03,315,ROUTE_0315,LYON_ZONE_010,Lyon - Zone 10,Lyon,2025-04-03 11:45:00,2025-04-03 13:58:00,12,15,False,19633.62,20351.09,123,133
TOUR_20250403_00182,2025-04-03,246,ROUTE_0246,LYON_ZONE_011,Lyon - Zone 11,Lyon,2025-04-03 09:13:00,2025-04-03 11:18:00,11,15,False,19600.72,20395.35,132,125
TOUR_20250403_00183,2025-04-03,306,ROUTE_0306,LYON_ZONE_012,Lyon - Zone 12,Lyon,2025-04-03 10:54:00,2025-04-03 13:06:00,15,15,True,31702.05,32220.64,132,132
TOUR_20250403_00184,2025-04-03,382,ROUTE_0382,LYON_ZONE_013,Lyon - Zone 13,Lyon,2025-04-03 14:03:00,2025-04-03 16:15:00,12,15,False,19218.29,20074.4,131,132
TOUR_20250403_00185,2025-04-03,233,ROUTE_0233,MARSEILLE_ZONE_004,Marseille - Zone 4,Marseille,2025-04-03 08:29:00,2025-04-03 11:03:00,12,15,False,20263.02,20059.06,155,154
TOUR_20250403_00186,2025-04-03,120,ROUTE_0120,MARSEILLE_ZONE_006,Marseille - Zone 6,Marseille,2025-04-03 05:42:00,2025-04-03 08:26:00,12,15,False,31342.02,32398.17,154,164
TOUR_20250403_00187,2025-04-03,393,ROUTE_0393,MARSEILLE_ZONE_007,Marseille - Zone 7,Marseille,2025-04-03 08:06:00,2025-04-03 11:14:00,14,15,False,39851.49,41292.65,182,188
TOUR_20250403_00188,2025-04-03,321,ROUTE_0321,MARSEILLE_ZONE_009,Marseille - Zone 9,Marseille,2025-04-03 13:06:00,2025-04-03 16:08:00,15,15,True,32062.04,32717.0,178,182
TOUR_20250403_00189,2025-04-03,140,ROUTE_0140,MARSEILLE_ZONE_010,Marseille - Zone 10,Marseille,2025-04-03 11:10:00,2025-04-03 13:31:00,15,15,True,16575.01,17275.32,148,141
TOUR_20250403_00190,2025-04-03,21,ROUTE_0021,MARSEILLE_ZONE_011,Marseille - Zone 11,Marseille,2025-04-03 06:31:00,2025-04-03 09:24:00,15,15,True,24306.98,24521.74,168,173
TOUR_20250403_00191,2025-04-03,183,ROUTE_0183,MONTPELLIER_ZONE_002,Montpellier - Zone 2,Montpellier,2025-04-03 11:22:00,2025-04-03 13:24:00,10,16,False,22500.88,22261.17,119,122
TOUR_20250403_00192,2025-04-03,348,ROUTE_0348,MONTPELLIER_ZONE_003,Montpellier - Zone 3,Montpellier,2025-04-03 05:43:00,2025-04-03 08:00:00,14,15,False,17209.13,17316.12,142,137
TOUR_20250403_00193,2025-04-03,232,ROUTE_0232,MONTPELLIER_ZONE_004,Montpellier - Zone 4,Montpellier,2025-04-03 08:02:00,2025-04-03 10:47:00,15,15,True,25154.57,24757.21,160,165
TOUR_20250403_00194,2025-04-03,202,ROUTE_0202,MONTPELLIER_ZONE_005,Montpellier - Zone 5,Montpellier,2025-04-03 05:37:00,2025-04-03 07:10:00,11,15,False,26746.33,26577.04,92,93
TOUR_20250403_00195,2025-04-03,274,ROUTE_0274,MONTPELLIER_ZONE_006,Montpellier - Zone 6,Montpellier,2025-04-03 14:19:00,2025-04-03 17:19:00,14,15,False,43111.4,43188.96,175,180
TOUR_20250403_00196,2025-04-03,340,ROUTE_0340,MONTPELLIER_ZONE_008,Montpellier - Zone 8,Montpellier,2025-04-03 06:51:00,2025-04-03 09:57:00,14,15,False,35591.64,36992.45,190,186
TOUR_20250403_00197,2025-04-03,173,ROUTE_0173,MONTPELLIER_ZONE_009,Montpellier - Zone 9,Montpellier,2025-04-03 07:34:00,2025-04-03 10:04:00,14,15,False,21559.54,21780.04,149,150
TOUR_20250403_00198,2025-04-03,438,ROUTE_0438,MONTPELLIER_ZONE_010,Montpellier - Zone 10,Montpellier,2025-04-03 10:51:00,2025-04-03 13:00:00,10,15,False,26577.3,26492.3,135,129
TOUR_20250403_00199,2025-04-03,334,ROUTE_0334,MONTPELLIER_ZONE_012,Montpellier - Zone 12,Montpellier,2025-04-03 07:30:00,2025-04-03 09:40:00,10,15,False,23902.61,24653.36,136,130
TOUR_20250403_00200,2025-04-03,476,ROUTE_0476,MONTPELLIER_ZONE_013,Montpellier - Zone 13,Montpellier,2025-04-03 08:14:00,2025-04-03 10:57:00,15,15,True,26259.8,26323.07,155,163
TOUR_20250403_00201,2025-04-03,223,ROUTE_0223,MONTPELLIER_ZONE_015,Montpellier - Zone 15,Montpellier,2025-04-03 10:39:00,2025-04-03 13:02:00,15,15,True,19439.72,20217.64,136,143
TOUR_20250403_00202,2025-04-03,282,ROUTE_0282,NANTES_ZONE_001,Nantes - Zone 1,Nantes,2025-04-03 06:51:00,2025-04-03 09:14:00,15,15,True,17221.15,18014.48,148,143
TOUR_20250403_00203,2025-04-03,239,ROUTE_0239,NANTES_ZONE_002,Nantes - Zone 2,Nantes,2025-04-03 08:03:00,2025-04-03 10:10:00,13,15,False,17558.51,17285.85,122,127
TOUR_20250403_00204,2025-04-03,18,ROUTE_0018,NANTES_ZONE_003,Nantes - Zone 3,Nantes,2025-04-03 07:08:00,2025-04-03 09:29:00,10,15,False,32911.04,32776.59,144,141
TOUR_20250403_00205,2025-04-03,174,ROUTE_0174,NANTES_ZONE_004,Nantes - Zone 4,Nantes,2025-04-03 07:34:00,2025-04-03 10:35:00,12,15,False,41906.17,41640.72,189,181
TOUR_20250403_00206,2025-04-03,44,ROUTE_0044,NANTES_ZONE_007,Nantes - Zone 7,Nantes,2025-04-03 09:44:00,2025-04-03 12:44:00,15,15,True,41243.83,41875.22,174,180
TOUR_20250403_00207,2025-04-03,374,ROUTE_0374,NANTES_ZONE_010,Nantes - Zone 10,Nantes,2025-04-03 06:21:00,2025-04-03 09:00:00,14,14,True,21561.96,21960.15,166,159
TOUR_20250403_00208,2025-04-03,219,ROUTE_0219,NANTES_ZONE_011,Nantes - Zone 11,Nantes,2025-04-03 06:37:00,2025-04-03 09:00:00,13,14,False,37010.75,37747.41,144,143
TOUR_20250403_00209,2025-04-03,324,ROUTE_0324,NANTES_ZONE_012,Nantes - Zone 12,Nantes,2025-04-03 06:25:00,2025-04-03 08:32:00,14,14,True,11710.47,11633.29,120,127
TOUR_20250403_00210,2025-04-03,386,ROUTE_0386,NANTES_ZONE_014,Nantes - Zone 14,Nantes,2025-04-03 11:47:00,2025-04-03 13:36:00,14,14,True,14618.92,15042.64,102,109
TOUR_20250403_00211,2025-04-03,159,ROUTE_0159,NICE_ZONE_001,Nice - Zone 1,Nice,2025-04-03 06:16:00,2025-04-03 07:51:00,10,16,False,12741.05,12895.19,96,95
TOUR_20250403_00212,2025-04-03,153,ROUTE_0153,NICE_ZONE_003,Nice - Zone 3,Nice,2025-04-03 06:15:00,2025-04-03 08:42:00,14,16,False,32845.49,34465.11,147,147
TOUR_20250403_00213,2025-04-03,428,ROUTE_0428,NICE_ZONE_006,Nice - Zone 6,Nice,2025-04-03 07:25:00,2025-04-03 09:52:00,16,16,True,19520.36,19431.23,138,147
TOUR_20250403_00214,2025-04-03,480,ROUTE_0480,NICE_ZONE_007,Nice - Zone 7,Nice,2025-04-03 06:47:00,2025-04-03 09:45:00,14,16,False,30368.92,30161.02,179,178
TOUR_20250403_00215,2025-04-03,394,ROUTE_0394,NICE_ZONE_008,Nice - Zone 8,Nice,2025-04-03 11:49:00,2025-04-03 14:51:00,12,15,False,36079.75,37108.09,181,182
TOUR_20250403_00216,2025-04-03,301,ROUTE_0301,NICE_ZONE_009,Nice - Zone 9,Nice,2025-04-03 05:46:00,2025-04-03 07:51:00,10,15,False,23719.17,24721.7,126,125
TOUR_20250403_00217,2025-04-03,391,ROUTE_0391,NICE_ZONE_011,Nice - Zone 11,Nice,2025-04-03 13:26:00,2025-04-03 15:39:00,15,15,True,11735.89,11990.27,133,133
TOUR_20250403_00218,2025-04-03,227,ROUTE_0227,NICE_ZONE_013,Nice - Zone 13,Nice,2025-04-03 07:18:00,2025-04-03 09:49:00,12,15,False,32896.33,33039.75,150,151
TOUR_20250403_00219,2025-04-03,65,ROUTE_0065,PARIS_ZONE_001,Paris - Zone 1,Paris,2025-04-03 06:45:00,2025-04-03 09:19:00,13,16,False,32292.11,33501.7,145,154
TOUR_20250403_00220,2025-04-03,266,ROUTE_0266,PARIS_ZONE_003,Paris - Zone 3,Paris,2025-04-03 11:00:00,2025-04-03 12:46:00,12,16,False,11702.51,11825.72,106,106
TOUR_20250403_00221,2025-04-03,228,ROUTE_0228,PARIS_ZONE_004,Paris - Zone 4,Paris,2025-04-03 14:26:00,2025-04-03 16:56:00,16,16,True,17420.71,17296.91,147,150
TOUR_20250403_00222,2025-04-03,116,ROUTE_0116,PARIS_ZONE_005,Paris - Zone 5,Paris,2025-04-03 07:49:00,2025-04-03 10:59:00,14,16,False,35017.1,35130.18,183,190
TOUR_20250403_00223,2025-04-03,57,ROUTE_0057,PARIS_ZONE_006,Paris - Zone 6,Paris,2025-04-03 10:45:00,2025-04-03 13:45:00,15,15,True,30971.93,30541.04,183,180
TOUR_20250403_00224,2025-04-03,73,ROUTE_0073,PARIS_ZONE_007,Paris - Zone 7,Paris,2025-04-03 06:24:00,2025-04-03 08:43:00,10,15,False,18951.47,18884.4,144,139
TOUR_20250403_00225,2025-04-03,423,ROUTE_0423,PARIS_ZONE_008,Paris - Zone 8,Paris,2025-04-03 15:27:00,2025-04-03 17:39:00,13,15,False,19936.56,20607.86,123,132
TOUR_20250403_00226,2025-04-03,445,ROUTE_0445,PARIS_ZONE_009,Paris - Zone 9,Paris,2025-04-03 15:20:00,2025-04-03 17:47:00,11,15,False,20898.83,21157.32,138,147
TOUR_20250403_00227,2025-04-03,489,ROUTE_0489,PARIS_ZONE_012,Paris - Zone 12,Paris,2025-04-03 05:47:00,2025-04-03 08:28:00,15,15,True,21287.18,22319.22,153,161
TOUR_20250403_00228,2025-04-03,293,ROUTE_0293,PARIS_ZONE_013,Paris - Zone 13,Paris,2025-04-03 09:45:00,2025-04-03 12:27:00,14,15,False,40591.42,41128.02,161,162
TOUR_20250403_00229,2025-04-03,440,ROUTE_0440,STRASBOURG_ZONE_002,Strasbourg - Zone 2,Strasbourg,2025-04-03 13:35:00,2025-04-03 15:47:00,13,15,False,18706.36,18344.99,122,132
TOUR_20250403_00230,2025-04-03,298,ROUTE_0298,STRASBOURG_ZONE_003,Strasbourg - Zone 3,Strasbourg,2025-04-03 06:42:00,2025-04-03 09:36:00,15,15,True,20283.15,21126.09,179,174
TOUR_20250403_00231,2025-04-03,14,ROUTE_0014,STRASBOURG_ZONE_007,Strasbourg - Zone 7,Strasbourg,2025-04-03 08:26:00,2025-04-03 11:26:00,13,15,False,30678.57,30582.65,183,180
TOUR_20250403_00232,2025-04-03,449,ROUTE_0449,STRASBOURG_ZONE_008,Strasbourg - Zone 8,Strasbourg,2025-04-03 06:20:00,2025-04-03 08:57:00,15,15,True,26455.13,26382.39,164,157
TOUR_20250403_00233,2025-04-03,56,ROUTE_0056,STRASBOURG_ZONE_011,Strasbourg - Zone 11,Strasbourg,2025-04-03 06:23:00,2025-04-03 08:22:00,14,14,True,25267.87,26052.37,126,119
TOUR_20250403_00234,2025-04-03,312,ROUTE_0312,STRASBOURG_ZONE_012,Strasbourg - Zone 12,Strasbourg,2025-04-03 10:42:00,2025-04-03 13:02:00,14,14,True,19200.12,19039.1,138,140
TOUR_20250403_00235,2025-04-03,385,ROUTE_0385,TOULOUSE_ZONE_001,Toulouse - Zone 1,Toulouse,2025-04-03 07:39:00,2025-04-03 09:48:00,14,15,False,19444.7,19894.09,120,129
TOUR_20250403_00236,2025-04-03,387,ROUTE_0387,TOULOUSE_ZONE_002,Toulouse - Zone 2,Toulouse,2025-04-03 07:34:00,2025-04-03 11:01:00,15,15,True,38486.26,39488.82,203,207
TOUR_20250403_00237,2025-04-03,42,ROUTE_0042,TOULOUSE_ZONE_003,Toulouse - Zone 3,Toulouse,2025-04-03 07:54:00,2025-04-03 10:13:00,12,15,False,22896.79,23425.64,134,139
TOUR_20250403_00238,2025-04-03,477,ROUTE_0477,TOULOUSE_ZONE_005,Toulouse - Zone 5,Toulouse,2025-04-03 06:49:00,2025-04-03 09:15:00,14,15,False,25265.41,25315.17,146,146
TOUR_20250403_00239,2025-04-03,33,ROUTE_0033,TOULOUSE_ZONE_010,Toulouse - Zone 10,Toulouse,2025-04-03 07:01:00,2025-04-03 09:19:00,14,14,True,22941.61,23178.99,145,138
TOUR_20250403_00240,2025-04-03,194,ROUTE_0194,TOULOUSE_ZONE_012,Toulouse - Zone 12,Toulouse,2025-04-03 06:12:00,2025-04-03 08:32:00,11,14,False,18464.37,19217.81,145,140
TOUR_20250404_00241,2025-04-04,362,ROUTE_0362,BORDEAUX_ZONE_002,Bordeaux - Zone 2,Bordeaux,2025-04-04 06:42:00,2025-04-04 09:46:00,15,15,True,27896.14,29202.84,192,184
TOUR_20250404_00242,2025-04-04,63,ROUTE_0063,BORDEAUX_ZONE_003,Bordeaux - Zone 3,Bordeaux,2025-04-04 10:35:00,2025-04-04 13:16:00,15,15,True,17232.75,16982.4,165,161
TOUR_20250404_00243,2025-04-04,71,ROUTE_0071,BORDEAUX_ZONE_005,Bordeaux - Zone 5,Bordeaux,2025-04-04 08:11:00,2025-04-04 09:47:00,12,15,False,14468.99,15020.39,99,96
TOUR_20250404_00244,2025-04-04,167,ROUTE_0167,BORDEAUX_ZONE_006,Bordeaux - Zone 6,Bordeaux,2025-04-04 07:19:00,2025-04-04 10:03:00,14,15,False,33786.31,34572.75,165,164
TOUR_20250404_00245,2025-04-04,148,ROUTE_0148,BORDEAUX_ZONE_008,Bordeaux - Zone 8,Bordeaux,2025-04-04 06:00:00,2025-04-04 07:49:00,11,15,False,10307.34,10549.44,105,109
TOUR_20250404_00246,2025-04-04,349,ROUTE_0349,BORDEAUX_ZONE_009,Bordeaux - Zone 9,Bordeaux,2025-04-04 07:57:00,2025-04-04 10:19:00,15,15,True,16713.2,16509.89,135,142
TOUR_20250404_00247,2025-04-04,435,ROUTE_0435,BORDEAUX_ZONE_011,Bordeaux - Zone 11,Bordeaux,2025-04-04 07:41:00,2025-04-04 10:15:00,14,15,False,26406.64,25900.33,145,154
TOUR_20250404_00248,2025-04-04,15,ROUTE_0015,BORDEAUX_ZONE_012,Bordeaux - Zone 12,Bordeaux,2025-04-04 07:29:00,2025-04-04 09:36:00,15,15,True,19794.03,20752.47,129,127
TOUR_20250404_00249,2025-04-04,328,ROUTE_0328,BORDEAUX_ZONE_013,Bordeaux - Zone 13,Bordeaux,2025-04-04 05:34:00,2025-04-04 08:00:00,13,15,False,24496.87,25515.81,141,146
TOUR_20250404_00250,2025-04-04,355,ROUTE_0355,BORDEAUX_ZONE_014,Bordeaux - Zone 14,Bordeaux,2025-04-04 08:23:00,2025-04-04 11:13:00,14,14,True,26781.69,28124.91,178,170
TOUR_20250404_00251,2025-04-04,257,ROUTE_0257,LILLE_ZONE_001,Lille - Zone 1,Lille,2025-04-04 11:33:00,2025-04-04 13:40:00,15,16,False,17536.11,17289.78,127,127
TOUR_20250404_00252,2025-04-04,281,ROUTE_0281,LILLE_ZONE_002,Lille - Zone 2,Lille,2025-04-04 11:41:00,2025-04-04 13:22:00,11,16,False,11687.56,12162.73,107,101
TOUR_20250404_00253,2025-04-04,83,ROUTE_0083,LILLE_ZONE_004,Lille - Zone 4,Lille,2025-04-04 09:05:00,2025-04-04 11:43:00,12,16,False,29850.9,31033.26,148,158
TOUR_20250404_00254,2025-04-04,421,ROUTE_0421,LILLE_ZONE_005,Lille - Zone 5,Lille,2025-04-04 11:39:00,2025-04-04 14:14:00,13,15,False,30861.14,31407.21,146,155
TOUR_20250404_00255,2025-04-04,114,ROUTE_0114,LILLE_ZONE_006,Lille - Zone 6,Lille,2025-04-04 10:58:00,2025-04-04 14:19:00,15,15,True,39308.85,38791.81,206,201
TOUR_20250404_00256,2025-04-04,390,ROUTE_0390,LILLE_ZONE_009,Lille - Zone 9,Lille,2025-04-04 07:59:00,2025-04-04 10:52:00,13,15,False,25458.25,26472.44,164,173
TOUR_20250404_00257,2025-04-04,373,ROUTE_0373,LILLE_ZONE_010,Lille - Zone 10,Lille,2025-04-04 09:47:00,2025-04-04 11:56:00,13,15,False,10410.76,10227.22,125,129
TOUR_20250404_00258,2025-04-04,125,ROUTE_0125,LILLE_ZONE_011,Lille - Zone 11,Lille,2025-04-04 11:49:00,2025-04-04 14:13:00,14,15,False,24993.9,25625.44,139,144
TOUR_20250404_00259,2025-04-04,180,ROUTE_0180,LILLE_ZONE_012,Lille - Zone 12,Lille,2025-04-04 10:05:00,2025-04-04 11:30:00,11,15,False,13036.42,13378.58,79,85
TOUR_20250404_00260,2025-04-04,198,ROUTE_0198,LILLE_ZONE_013,Lille - Zone 13,Lille,2025-04-04 10:37:00,2025-04-04 12:37:00,10,15,False,29189.6,29755.11,117,120
