tour_instance_bk,service_date,zone_bk,route_bk,agent_bk,role_in_tour,start_datetime,end_datetime
TOUR_20250401_00073,2025-04-01,TOULOUSE_ZONE_005,ROUTE_0430,AGENT_00691,DRIVER,2025-04-01 07:27:00,2025-04-01 09:07:00
TOUR_20250401_00073,2025-04-01,TOULOUSE_ZONE_005,ROUTE_0430,AGENT_00143,COLLECTOR,2025-04-01 07:27:00,2025-04-01 09:07:00
TOUR_20250401_00074,2025-04-01,TOULOUSE_ZONE_008,ROUTE_0176,AGENT_00097,DRIVER,2025-04-01 07:12:00,2025-04-01 10:15:00
TOUR_20250401_00074,2025-04-01,TOULOUSE_ZONE_008,ROUTE_0176,AGENT_00093,COLLECTOR,2025-04-01 07:12:00,2025-04-01 10:15:00
TOUR_20250401_00075,2025-04-01,TOULOUSE_ZONE_010,ROUTE_0403,AGENT_00628,DRIVER,2025-04-01 11:20:00,2025-04-01 13:12:00
TOUR_20250401_00075,2025-04-01,TOULOUSE_ZONE_010,ROUTE_0403,AGENT_00708,COLLECTOR,2025-04-01 11:20:00,2025-04-01 13:12:00
TOUR_20250401_00076,2025-04-01,TOULOUSE_ZONE_012,ROUTE_0194,AGENT_00683,DRIVER,2025-04-01 07:36:00,2025-04-01 10:25:00
TOUR_20250401_00076,2025-04-01,TOULOUSE_ZONE_012,ROUTE_0194,AGENT_00064,COLLECTOR,2025-04-01 07:36:00,2025-04-01 10:25:00
TOUR_20250402_00077,2025-04-02,BORDEAUX_ZONE_001,ROUTE_0363,AGENT_00173,DRIVER,2025-04-02 07:12:00,2025-04-02 09:20:00
TOUR_20250402_00077,2025-04-02,BORDEAUX_ZONE_001,ROUTE_0363,AGENT_00265,COLLECTOR,2025-04-02 07:12:00,2025-04-02 09:20:00
TOUR_20250402_00077,2025-04-02,BORDEAUX_ZONE_001,ROUTE_0363,AGENT_00632,COLLECTOR,2025-04-02 07:12:00,2025-04-02 09:20:00
TOUR_20250402_00078,2025-04-02,BORDEAUX_ZONE_004,ROUTE_0414,AGENT_00973,DRIVER,2025-04-02 14:10:00,2025-04-02 16:25:00
TOUR_20250402_00078,2025-04-02,BORDEAUX_ZONE_004,ROUTE_0414,AGENT_00853,COLLECTOR,2025-04-02 14:10:00,2025-04-02 16:25:00
TOUR_20250402_00079,2025-04-02,BORDEAUX_ZONE_005,ROUTE_0185,AGENT_00358,DRIVER,2025-04-02 14:33:00,2025-04-02 17:07:00
TOUR_20250402_00079,2025-04-02,BORDEAUX_ZONE_005,ROUTE_0185,AGENT_00389,COLLECTOR,2025-04-02 14:33:00,2025-04-02 17:07:00
TOUR_20250402_00079,2025-04-02,BORDEAUX_ZONE_005,ROUTE_0185,AGENT_00599,SUPERVISOR,2025-04-02 14:33:00,2025-04-02 17:07:00
TOUR_20250402_00080,2025-04-02,BORDEAUX_ZONE_010,ROUTE_0215,AGENT_00976,DRIVER,2025-04-02 10:50:00,2025-04-02 13:07:00
TOUR_20250402_00080,2025-04-02,BORDEAUX_ZONE_010,ROUTE_0215,AGENT_00192,COLLECTOR,2025-04-02 10:50:00,2025-04-02 13:07:00
TOUR_20250402_00081,2025-04-02,BORDEAUX_ZONE_012,ROUTE_0213,AGENT_00753,DRIVER,2025-04-02 10:11:00,2025-04-02 13:11:00
TOUR_20250402_00081,2025-04-02,BORDEAUX_ZONE_012,ROUTE_0213,AGENT_00890,COLLECTOR,2025-04-02 10:11:00,2025-04-02 13:11:00
TOUR_20250402_00082,2025-04-02,LILLE_ZONE_001,ROUTE_0470,AGENT_00533,DRIVER,2025-04-02 07:49:00,2025-04-02 10:40:00
TOUR_20250402_00082,2025-04-02,LILLE_ZONE_001,ROUTE_0470,AGENT_00238,COLLECTOR,2025-04-02 07:49:00,2025-04-02 10:40:00
TOUR_20250402_00083,2025-04-02,LILLE_ZONE_003,ROUTE_0448,AGENT_00052,DRIVER,2025-04-02 09:13:00,2025-04-02 11:52:00
TOUR_20250402_00083,2025-04-02,LILLE_ZONE_003,ROUTE_0448,AGENT_00764,COLLECTOR,2025-04-02 09:13:00,2025-04-02 11:52:00
TOUR_20250402_00084,2025-04-02,LILLE_ZONE_004,ROUTE_0256,AGENT_00657,DRIVER,2025-04-02 11:37:00,2025-04-02 14:34:00
TOUR_20250402_00084,2025-04-02,LILLE_ZONE_004,ROUTE_0256,AGENT_00471,COLLECTOR,2025-04-02 11:37:00,2025-04-02 14:34:00
TOUR_20250402_00085,2025-04-02,LILLE_ZONE_005,ROUTE_0421,AGENT_00437,DRIVER,2025-04-02 06:25:00,2025-04-02 09:26:00
TOUR_20250402_00085,2025-04-02,LILLE_ZONE_005,ROUTE_0421,AGENT_00177,COLLECTOR,2025-04-02 06:25:00,2025-04-02 09:26:00
TOUR_20250402_00086,2025-04-02,LILLE_ZONE_006,ROUTE_0383,AGENT_00263,DRIVER,2025-04-02 09:31:00,2025-04-02 12:19:00
TOUR_20250402_00086,2025-04-02,LILLE_ZONE_006,ROUTE_0383,AGENT_01000,COLLECTOR,2025-04-02 09:31:00,2025-04-02 12:19:00
TOUR_20250402_00087,2025-04-02,LILLE_ZONE_007,ROUTE_0247,AGENT_00865,DRIVER,2025-04-02 06:59:00,2025-04-02 09:35:00
TOUR_20250402_00087,2025-04-02,LILLE_ZONE_007,ROUTE_0247,AGENT_00906,COLLECTOR,2025-04-02 06:59:00,2025-04-02 09:35:00
TOUR_20250402_00088,2025-04-02,LILLE_ZONE_009,ROUTE_0390,AGENT_00245,DRIVER,2025-04-02 05:33:00,2025-04-02 08:07:00
TOUR_20250402_00088,2025-04-02,LILLE_ZONE_009,ROUTE_0390,AGENT_00829,COLLECTOR,2025-04-02 05:33:00,2025-04-02 08:07:00
TOUR_20250402_00089,2025-04-02,LILLE_ZONE_012,ROUTE_0180,AGENT_00447,DRIVER,2025-04-02 09:58:00,2025-04-02 11:36:00
TOUR_20250402_00089,2025-04-02,LILLE_ZONE_012,ROUTE_0180,AGENT_00119,COLLECTOR,2025-04-02 09:58:00,2025-04-02 11:36:00
TOUR_20250402_00090,2025-04-02,LYON_ZONE_001,ROUTE_0204,AGENT_00953,DRIVER,2025-04-02 11:03:00,2025-04-02 14:21:00
TOUR_20250402_00090,2025-04-02,LYON_ZONE_001,ROUTE_0204,AGENT_00406,COLLECTOR,2025-04-02 11:03:00,2025-04-02 14:21:00
TOUR_20250402_00090,2025-04-02,LYON_ZONE_001,ROUTE_0204,AGENT_00047,SUPERVISOR,2025-04-02 11:03:00,2025-04-02 14:21:00
TOUR_20250402_00091,2025-04-02,LYON_ZONE_002,ROUTE_0426,AGENT_00577,DRIVER,2025-04-02 11:45:00,2025-04-02 14:25:00
TOUR_20250402_00091,2025-04-02,LYON_ZONE_002,ROUTE_0426,AGENT_00303,COLLECTOR,2025-04-02 11:45:00,2025-04-02 14:25:00
TOUR_20250402_00091,2025-04-02,LYON_ZONE_002,ROUTE_0426,AGENT_00688,SUPERVISOR,2025-04-02 11:45:00,2025-04-02 14:25:00
TOUR_20250402_00092,2025-04-02,LYON_ZONE_003,ROUTE_0412,AGENT_00792,DRIVER,2025-04-02 10:34:00,2025-04-02 12:40:00
TOUR_20250402_00092,2025-04-02,LYON_ZONE_003,ROUTE_0412,AGENT_00553,COLLECTOR,2025-04-02 10:34:00,2025-04-02 12:40:00
TOUR_20250402_00093,2025-04-02,LYON_ZONE_006,ROUTE_0326,AGENT_00343,DRIVER,2025-04-02 14:50:00,2025-04-02 16:54:00
TOUR_20250402_00093,2025-04-02,LYON_ZONE_006,ROUTE_0326,AGENT_00402,COLLECTOR,2025-04-02 14:50:00,2025-04-02 16:54:00
TOUR_20250402_00094,2025-04-02,LYON_ZONE_007,ROUTE_0461,AGENT_00647,DRIVER,2025-04-02 06:49:00,2025-04-02 08:54:00
TOUR_20250402_00094,2025-04-02,LYON_ZONE_007,ROUTE_0461,AGENT_00780,COLLECTOR,2025-04-02 06:49:00,2025-04-02 08:54:00
TOUR_20250402_00094,2025-04-02,LYON_ZONE_007,ROUTE_0461,AGENT_00724,COLLECTOR,2025-04-02 06:49:00,2025-04-02 08:54:00
TOUR_20250402_00095,2025-04-02,LYON_ZONE_008,ROUTE_0087,AGENT_00262,DRIVER,2025-04-02 05:31:00,2025-04-02 08:19:00
TOUR_20250402_00095,2025-04-02,LYON_ZONE_008,ROUTE_0087,AGENT_00215,COLLECTOR,2025-04-02 05:31:00,2025-04-02 08:19:00
TOUR_20250402_00096,2025-04-02,LYON_ZONE_010,ROUTE_0184,AGENT_00910,DRIVER,2025-04-02 07:31:00,2025-04-02 09:04:00
TOUR_20250402_00096,2025-04-02,LYON_ZONE_010,ROUTE_0184,AGENT_00212,COLLECTOR,2025-04-02 07:31:00,2025-04-02 09:04:00
TOUR_20250402_00097,2025-04-02,LYON_ZONE_011,ROUTE_0246,AGENT_00404,DRIVER,2025-04-02 05:31:00,2025-04-02 07:17:00
TOUR_20250402_00097,2025-04-02,LYON_ZONE_011,ROUTE_0246,AGENT_00867,COLLECTOR,2025-04-02 05:31:00,2025-04-02 07:17:00
TOUR_20250402_00098,2025-04-02,LYON_ZONE_013,ROUTE_0484,AGENT_00804,DRIVER,2025-04-02 09:31:00,2025-04-02 12:39:00
TOUR_20250402_00098,2025-04-02,LYON_ZONE_013,ROUTE_0484,AGENT_00483,COLLECTOR,2025-04-02 09:31:00,2025-04-02 12:39:00
TOUR_20250402_00098,2025-04-02,LYON_ZONE_013,ROUTE_0484,AGENT_00571,SUPERVISOR,2025-04-02 09:31:00,2025-04-02 12:39:00
TOUR_20250402_00099,2025-04-02,MARSEILLE_ZONE_001,ROUTE_0369,AGENT_00488,DRIVER,2025-04-02 10:48:00,2025-04-02 13:27:00
TOUR_20250402_00099,2025-04-02,MARSEILLE_ZONE_001,ROUTE_0369,AGENT_00731,COLLECTOR,2025-04-02 10:48:00,2025-04-02 13:27:00
TOUR_20250402_00100,2025-04-02,MARSEILLE_ZONE_003,ROUTE_0019,AGENT_00820,DRIVER,2025-04-02 07:42:00,2025-04-02 10:41:00
TOUR_20250402_00100,2025-04-02,MARSEILLE_ZONE_003,ROUTE_0019,AGENT_00655,COLLECTOR,2025-04-02 07:42:00,2025-04-02 10:41:00
TOUR_20250402_00101,2025-04-02,MARSEILLE_ZONE_005,ROUTE_0211,AGENT_00018,DRIVER,2025-04-02 11:58:00,2025-04-02 14:08:00
TOUR_20250402_00101,2025-04-02,MARSEILLE_ZONE_005,ROUTE_0211,AGENT_00159,COLLECTOR,2025-04-02 11:58:00,2025-04-02 14:08:00
TOUR_20250402_00101,2025-04-02,MARSEILLE_ZONE_005,ROUTE_0211,AGENT_00494,SUPERVISOR,2025-04-02 11:58:00,2025-04-02 14:08:00
TOUR_20250402_00102,2025-04-02,MARSEILLE_ZONE_006,ROUTE_0120,AGENT_00482,DRIVER,2025-04-02 09:46:00,2025-04-02 12:56:00
TOUR_20250402_00102,2025-04-02,MARSEILLE_ZONE_006,ROUTE_0120,AGENT_00096,COLLECTOR,2025-04-02 09:46:00,2025-04-02 12:56:00
TOUR_20250402_00102,2025-04-02,MARSEILLE_ZONE_006,ROUTE_0120,AGENT_00380,COLLECTOR,2025-04-02 09:46:00,2025-04-02 12:56:00
TOUR_20250402_00103,2025-04-02,MARSEILLE_ZONE_007,ROUTE_0419,AGENT_00549,DRIVER,2025-04-02 05:42:00,2025-04-02 07:47:00
TOUR_20250402_00103,2025-04-02,MARSEILLE_ZONE_007,ROUTE_0419,AGENT_00719,COLLECTOR,2025-04-02 05:42:00,2025-04-02 07:47:00
TOUR_20250402_00104,2025-04-02,MARSEILLE_ZONE_008,ROUTE_0350,AGENT_00607,DRIVER,2025-04-02 06:02:00,2025-04-02 08:15:00
TOUR_20250402_00104,2025-04-02,MARSEILLE_ZONE_008,ROUTE_0350,AGENT_00255,COLLECTOR,2025-04-02 06:02:00,2025-04-02 08:15:00
TOUR_20250402_00105,2025-04-02,MARSEILLE_ZONE_010,ROUTE_0140,AGENT_00695,DRIVER,2025-04-02 07:52:00,2025-04-02 09:52:00
TOUR_20250402_00105,2025-04-02,MARSEILLE_ZONE_010,ROUTE_0140,AGENT_00972,COLLECTOR,2025-04-02 07:52:00,2025-04-02 09:52:00
TOUR_20250402_00106,2025-04-02,MARSEILLE_ZONE_011,ROUTE_0429,AGENT_00526,DRIVER,2025-04-02 11:58:00,2025-04-02 15:29:00
TOUR_20250402_00106,2025-04-02,MARSEILLE_ZONE_011,ROUTE_0429,AGENT_00338,COLLECTOR,2025-04-02 11:58:00,2025-04-02 15:29:00
TOUR_20250402_00107,2025-04-02,MARSEILLE_ZONE_012,ROUTE_0490,AGENT_00864,DRIVER,2025-04-02 13:44:00,2025-04-02 16:31:00
TOUR_20250402_00107,2025-04-02,MARSEILLE_ZONE_012,ROUTE_0490,AGENT_00508,COLLECTOR,2025-04-02 13:44:00,2025-04-02 16:31:00
TOUR_20250402_00108,2025-04-02,MARSEILLE_ZONE_013,ROUTE_0258,AGENT_00781,DRIVER,2025-04-02 09:04:00,2025-04-02 10:29:00
TOUR_20250402_00108,2025-04-02,MARSEILLE_ZONE_013,ROUTE_0258,AGENT_00669,COLLECTOR,2025-04-02 09:04:00,2025-04-02 10:29:00
TOUR_20250402_00109,2025-04-02,MONTPELLIER_ZONE_002,ROUTE_0103,AGENT_00107,DRIVER,2025-04-02 05:57:00,2025-04-02 07:48:00
TOUR_20250402_00109,2025-04-02,MONTPELLIER_ZONE_002,ROUTE_0103,AGENT_00613,COLLECTOR,2025-04-02 05:57:00,2025-04-02 07:48:00
TOUR_20250402_00110,2025-04-02,MONTPELLIER_ZONE_003,ROUTE_0132,AGENT_00290,DRIVER,2025-04-02 11:55:00,2025-04-02 14:15:00
TOUR_20250402_00110,2025-04-02,MONTPELLIER_ZONE_003,ROUTE_0132,AGENT_00276,COLLECTOR,2025-04-02 11:55:00,2025-04-02 14:15:00
TOUR_20250402_00110,2025-04-02,MONTPELLIER_ZONE_003,ROUTE_0132,AGENT_00905,COLLECTOR,2025-04-02 11:55:00,2025-04-02 14:15:00
TOUR_20250402_00111,2025-04-02,MONTPELLIER_ZONE_004,ROUTE_0290,AGENT_00512,DRIVER,2025-04-02 15:24:00,2025-04-02 18:10:00
TOUR_20250402_00111,2025-04-02,MONTPELLIER_ZONE_004,ROUTE_0290,AGENT_00083,COLLECTOR,2025-04-02 15:24:00,2025-04-02 18:10:00
TOUR_20250402_00112,2025-04-02,MONTPELLIER_ZONE_006,ROUTE_0244,AGENT_00662,DRIVER,2025-04-02 06:28:00,2025-04-02 09:25:00
TOUR_20250402_00112,2025-04-02,MONTPELLIER_ZONE_006,ROUTE_0244,AGENT_00180,COLLECTOR,2025-04-02 06:28:00,2025-04-02 09:25:00
TOUR_20250402_00113,2025-04-02,MONTPELLIER_ZONE_009,ROUTE_0173,AGENT_00301,DRIVER,2025-04-02 05:38:00,2025-04-02 08:01:00
TOUR_20250402_00113,2025-04-02,MONTPELLIER_ZONE_009,ROUTE_0173,AGENT_00254,COLLECTOR,2025-04-02 05:38:00,2025-04-02 08:01:00
TOUR_20250402_00114,2025-04-02,MONTPELLIER_ZONE_010,ROUTE_0188,AGENT_00201,DRIVER,2025-04-02 11:00:00,2025-04-02 14:02:00
TOUR_20250402_00114,2025-04-02,MONTPELLIER_ZONE_010,ROUTE_0188,AGENT_00309,COLLECTOR,2025-04-02 11:00:00,2025-04-02 14:02:00
TOUR_20250402_00115,2025-04-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00849,DRIVER,2025-04-02 11:46:00,2025-04-02 14:10:00
TOUR_20250402_00115,2025-04-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00138,COLLECTOR,2025-04-02 11:46:00,2025-04-02 14:10:00
TOUR_20250402_00115,2025-04-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00928,COLLECTOR,2025-04-02 11:46:00,2025-04-02 14:10:00
TOUR_20250402_00116,2025-04-02,MONTPELLIER_ZONE_013,ROUTE_0476,AGENT_00392,DRIVER,2025-04-02 09:27:00,2025-04-02 12:05:00
TOUR_20250402_00116,2025-04-02,MONTPELLIER_ZONE_013,ROUTE_0476,AGENT_00765,COLLECTOR,2025-04-02 09:27:00,2025-04-02 12:05:00
TOUR_20250402_00116,2025-04-02,MONTPELLIER_ZONE_013,ROUTE_0476,AGENT_00461,SUPERVISOR,2025-04-02 09:27:00,2025-04-02 12:05:00
TOUR_20250402_00117,2025-04-02,NANTES_ZONE_001,ROUTE_0282,AGENT_00320,DRIVER,2025-04-02 07:07:00,2025-04-02 09:19:00
TOUR_20250402_00117,2025-04-02,NANTES_ZONE_001,ROUTE_0282,AGENT_00411,COLLECTOR,2025-04-02 07:07:00,2025-04-02 09:19:00
TOUR_20250402_00118,2025-04-02,NANTES_ZONE_002,ROUTE_0292,AGENT_00028,DRIVER,2025-04-02 05:37:00,2025-04-02 08:00:00
TOUR_20250402_00118,2025-04-02,NANTES_ZONE_002,ROUTE_0292,AGENT_00626,COLLECTOR,2025-04-02 05:37:00,2025-04-02 08:00:00
TOUR_20250402_00119,2025-04-02,NANTES_ZONE_004,ROUTE_0323,AGENT_00267,DRIVER,2025-04-02 08:08:00,2025-04-02 10:43:00
TOUR_20250402_00119,2025-04-02,NANTES_ZONE_004,ROUTE_0323,AGENT_00538,COLLECTOR,2025-04-02 08:08:00,2025-04-02 10:43:00
TOUR_20250402_00119,2025-04-02,NANTES_ZONE_004,ROUTE_0323,AGENT_00546,COLLECTOR,2025-04-02 08:08:00,2025-04-02 10:43:00
TOUR_20250402_00120,2025-04-02,NANTES_ZONE_005,ROUTE_0002,AGENT_00188,DRIVER,2025-04-02 13:36:00,2025-04-02 15:43:00
TOUR_20250402_00120,2025-04-02,NANTES_ZONE_005,ROUTE_0002,AGENT_00796,COLLECTOR,2025-04-02 13:36:00,2025-04-02 15:43:00
TOUR_20250402_00121,2025-04-02,NANTES_ZONE_006,ROUTE_0283,AGENT_00844,DRIVER,2025-04-02 10:22:00,2025-04-02 13:38:00
TOUR_20250402_00121,2025-04-02,NANTES_ZONE_006,ROUTE_0283,AGENT_00903,COLLECTOR,2025-04-02 10:22:00,2025-04-02 13:38:00
TOUR_20250402_00122,2025-04-02,NANTES_ZONE_007,ROUTE_0013,AGENT_00022,DRIVER,2025-04-02 11:32:00,2025-04-02 15:00:00
TOUR_20250402_00122,2025-04-02,NANTES_ZONE_007,ROUTE_0013,AGENT_00274,COLLECTOR,2025-04-02 11:32:00,2025-04-02 15:00:00
TOUR_20250402_00122,2025-04-02,NANTES_ZONE_007,ROUTE_0013,AGENT_00355,SUPERVISOR,2025-04-02 11:32:00,2025-04-02 15:00:00
TOUR_20250402_00123,2025-04-02,NANTES_ZONE_009,ROUTE_0366,AGENT_00757,DRIVER,2025-04-02 09:21:00,2025-04-02 12:08:00
TOUR_20250402_00123,2025-04-02,NANTES_ZONE_009,ROUTE_0366,AGENT_00870,COLLECTOR,2025-04-02 09:21:00,2025-04-02 12:08:00
TOUR_20250402_00124,2025-04-02,NANTES_ZONE_011,ROUTE_0219,AGENT_00738,DRIVER,2025-04-02 06:50:00,2025-04-02 09:38:00
TOUR_20250402_00124,2025-04-02,NANTES_ZONE_011,ROUTE_0219,AGENT_00640,COLLECTOR,2025-04-02 06:50:00,2025-04-02 09:38:00
TOUR_20250402_00124,2025-04-02,NANTES_ZONE_011,ROUTE_0219,AGENT_00665,COLLECTOR,2025-04-02 06:50:00,2025-04-02 09:38:00
TOUR_20250402_00125,2025-04-02,NANTES_ZONE_012,ROUTE_0193,AGENT_00821,DRIVER,2025-04-02 09:33:00,2025-04-02 12:21:00
TOUR_20250402_00125,2025-04-02,NANTES_ZONE_012,ROUTE_0193,AGENT_00922,COLLECTOR,2025-04-02 09:33:00,2025-04-02 12:21:00
TOUR_20250402_00125,2025-04-02,NANTES_ZONE_012,ROUTE_0193,AGENT_00299,COLLECTOR,2025-04-02 09:33:00,2025-04-02 12:21:00
TOUR_20250402_00126,2025-04-02,NANTES_ZONE_013,ROUTE_0166,AGENT_00027,DRIVER,2025-04-02 06:50:00,2025-04-02 08:43:00
TOUR_20250402_00126,2025-04-02,NANTES_ZONE_013,ROUTE_0166,AGENT_00971,COLLECTOR,2025-04-02 06:50:00,2025-04-02 08:43:00
TOUR_20250402_00127,2025-04-02,NANTES_ZONE_014,ROUTE_0386,AGENT_00672,DRIVER,2025-04-02 06:51:00,2025-04-02 09:00:00
TOUR_20250402_00127,2025-04-02,NANTES_ZONE_014,ROUTE_0386,AGENT_00063,COLLECTOR,2025-04-02 06:51:00,2025-04-02 09:00:00
TOUR_20250402_00127,2025-04-02,NANTES_ZONE_014,ROUTE_0386,AGENT_00823,COLLECTOR,2025-04-02 06:51:00,2025-04-02 09:00:00
TOUR_20250402_00128,2025-04-02,NICE_ZONE_002,ROUTE_0267,AGENT_00071,DRIVER,2025-04-02 06:14:00,2025-04-02 08:33:00
TOUR_20250402_00128,2025-04-02,NICE_ZONE_002,ROUTE_0267,AGENT_00023,COLLECTOR,2025-04-02 06:14:00,2025-04-02 08:33:00
TOUR_20250402_00128,2025-04-02,NICE_ZONE_002,ROUTE_0267,AGENT_00162,COLLECTOR,2025-04-02 06:14:00,2025-04-02 08:33:00
TOUR_20250402_00128,2025-04-02,NICE_ZONE_002,ROUTE_0267,AGENT_00698,SUPERVISOR,2025-04-02 06:14:00,2025-04-02 08:33:00
TOUR_20250402_00129,2025-04-02,NICE_ZONE_003,ROUTE_0153,AGENT_00888,DRIVER,2025-04-02 08:19:00,2025-04-02 11:00:00
TOUR_20250402_00129,2025-04-02,NICE_ZONE_003,ROUTE_0153,AGENT_00751,COLLECTOR,2025-04-02 08:19:00,2025-04-02 11:00:00
TOUR_20250402_00130,2025-04-02,NICE_ZONE_004,ROUTE_0235,AGENT_00490,DRIVER,2025-04-02 08:29:00,2025-04-02 10:58:00
TOUR_20250402_00130,2025-04-02,NICE_ZONE_004,ROUTE_0235,AGENT_00759,COLLECTOR,2025-04-02 08:29:00,2025-04-02 10:58:00
TOUR_20250402_00131,2025-04-02,NICE_ZONE_005,ROUTE_0162,AGENT_00787,DRIVER,2025-04-02 11:03:00,2025-04-02 13:13:00
TOUR_20250402_00131,2025-04-02,NICE_ZONE_005,ROUTE_0162,AGENT_00331,COLLECTOR,2025-04-02 11:03:00,2025-04-02 13:13:00
TOUR_20250402_00132,2025-04-02,NICE_ZONE_006,ROUTE_0473,AGENT_00850,DRIVER,2025-04-02 06:46:00,2025-04-02 08:53:00
TOUR_20250402_00132,2025-04-02,NICE_ZONE_006,ROUTE_0473,AGENT_00814,COLLECTOR,2025-04-02 06:46:00,2025-04-02 08:53:00
TOUR_20250402_00133,2025-04-02,NICE_ZONE_008,ROUTE_0088,AGENT_00337,DRIVER,2025-04-02 09:38:00,2025-04-02 12:20:00
TOUR_20250402_00133,2025-04-02,NICE_ZONE_008,ROUTE_0088,AGENT_00207,COLLECTOR,2025-04-02 09:38:00,2025-04-02 12:20:00
TOUR_20250402_00134,2025-04-02,NICE_ZONE_010,ROUTE_0094,AGENT_00856,DRIVER,2025-04-02 15:02:00,2025-04-02 18:16:00
TOUR_20250402_00134,2025-04-02,NICE_ZONE_010,ROUTE_0094,AGENT_00755,COLLECTOR,2025-04-02 15:02:00,2025-04-02 18:16:00
TOUR_20250402_00135,2025-04-02,NICE_ZONE_013,ROUTE_0206,AGENT_00099,DRIVER,2025-04-02 15:19:00,2025-04-02 17:17:00
TOUR_20250402_00135,2025-04-02,NICE_ZONE_013,ROUTE_0206,AGENT_00933,COLLECTOR,2025-04-02 15:19:00,2025-04-02 17:17:00
TOUR_20250402_00136,2025-04-02,PARIS_ZONE_001,ROUTE_0048,AGENT_00015,DRIVER,2025-04-02 07:38:00,2025-04-02 10:48:00
TOUR_20250402_00136,2025-04-02,PARIS_ZONE_001,ROUTE_0048,AGENT_00726,COLLECTOR,2025-04-02 07:38:00,2025-04-02 10:48:00
TOUR_20250402_00136,2025-04-02,PARIS_ZONE_001,ROUTE_0048,AGENT_00487,SUPERVISOR,2025-04-02 07:38:00,2025-04-02 10:48:00
TOUR_20250402_00137,2025-04-02,PARIS_ZONE_002,ROUTE_0332,AGENT_00917,DRIVER,2025-04-02 05:47:00,2025-04-02 07:58:00
TOUR_20250402_00137,2025-04-02,PARIS_ZONE_002,ROUTE_0332,AGENT_00304,COLLECTOR,2025-04-02 05:47:00,2025-04-02 07:58:00
TOUR_20250402_00137,2025-04-02,PARIS_ZONE_002,ROUTE_0332,AGENT_00786,SUPERVISOR,2025-04-02 05:47:00,2025-04-02 07:58:00
TOUR_20250402_00138,2025-04-02,PARIS_ZONE_003,ROUTE_0003,AGENT_00208,DRIVER,2025-04-02 06:18:00,2025-04-02 08:28:00
TOUR_20250402_00138,2025-04-02,PARIS_ZONE_003,ROUTE_0003,AGENT_00919,COLLECTOR,2025-04-02 06:18:00,2025-04-02 08:28:00
TOUR_20250402_00138,2025-04-02,PARIS_ZONE_003,ROUTE_0003,AGENT_00030,COLLECTOR,2025-04-02 06:18:00,2025-04-02 08:28:00
TOUR_20250402_00138,2025-04-02,PARIS_ZONE_003,ROUTE_0003,AGENT_00703,SUPERVISOR,2025-04-02 06:18:00,2025-04-02 08:28:00
TOUR_20250402_00139,2025-04-02,PARIS_ZONE_004,ROUTE_0277,AGENT_00340,DRIVER,2025-04-02 07:00:00,2025-04-02 10:18:00
TOUR_20250402_00139,2025-04-02,PARIS_ZONE_004,ROUTE_0277,AGENT_00395,COLLECTOR,2025-04-02 07:00:00,2025-04-02 10:18:00
TOUR_20250402_00139,2025-04-02,PARIS_ZONE_004,ROUTE_0277,AGENT_00654,COLLECTOR,2025-04-02 07:00:00,2025-04-02 10:18:00
TOUR_20250402_00140,2025-04-02,PARIS_ZONE_005,ROUTE_0217,AGENT_00822,DRIVER,2025-04-02 07:36:00,2025-04-02 09:13:00
TOUR_20250402_00140,2025-04-02,PARIS_ZONE_005,ROUTE_0217,AGENT_00819,COLLECTOR,2025-04-02 07:36:00,2025-04-02 09:13:00
TOUR_20250402_00141,2025-04-02,PARIS_ZONE_006,ROUTE_0057,AGENT_00825,DRIVER,2025-04-02 06:37:00,2025-04-02 09:23:00
TOUR_20250402_00141,2025-04-02,PARIS_ZONE_006,ROUTE_0057,AGENT_00381,COLLECTOR,2025-04-02 06:37:00,2025-04-02 09:23:00
TOUR_20250402_00141,2025-04-02,PARIS_ZONE_006,ROUTE_0057,AGENT_00032,COLLECTOR,2025-04-02 06:37:00,2025-04-02 09:23:00
TOUR_20250402_00142,2025-04-02,PARIS_ZONE_010,ROUTE_0368,AGENT_00979,DRIVER,2025-04-02 05:51:00,2025-04-02 08:15:00
TOUR_20250402_00142,2025-04-02,PARIS_ZONE_010,ROUTE_0368,AGENT_00754,COLLECTOR,2025-04-02 05:51:00,2025-04-02 08:15:00
TOUR_20250402_00143,2025-04-02,PARIS_ZONE_011,ROUTE_0067,AGENT_00218,DRIVER,2025-04-02 05:51:00,2025-04-02 09:05:00
TOUR_20250402_00143,2025-04-02,PARIS_ZONE_011,ROUTE_0067,AGENT_00710,COLLECTOR,2025-04-02 05:51:00,2025-04-02 09:05:00
TOUR_20250402_00144,2025-04-02,PARIS_ZONE_012,ROUTE_0489,AGENT_00989,DRIVER,2025-04-02 14:15:00,2025-04-02 16:30:00
TOUR_20250402_00144,2025-04-02,PARIS_ZONE_012,ROUTE_0489,AGENT_00898,COLLECTOR,2025-04-02 14:15:00,2025-04-02 16:30:00
TOUR_20250402_00145,2025-04-02,PARIS_ZONE_013,ROUTE_0454,AGENT_00414,DRIVER,2025-04-02 07:08:00,2025-04-02 09:57:00
